SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
8.8.4.4,192.168.20.205,443,41372,2020/3/26 0:51,120.545483,79958,663.3015026,42736,354.5217866,2213.652771,47.04947153,115.097561,107.0,68,0.516322121,1.001022104,0.408779049,1209.105482,34.77219409,59.99764567,60.285317,0.0,-0.024819084,1.725448947,0.579559309,0.210245783,0.458525662,0.373365454,8.5e-05,5.1e-05,2.442265403,0.814162618,1.228088077,1
192.168.20.211,9.9.9.11,57930,443,2020/3/31 6:27,3.585629,1511,421.4044454,4482,1249.98989,189072.0454,434.8241545,285.3809524,120.0,68,1.141019541,0.49992842,1.523662147,1.068993429,1.033921384,0.377934095,0.046839,0.0,0.96069711,0.365534654,2.735718733,5.44831e-05,0.007381267,0.010621833,0.015458,4.5e-05,-1.965584036,1.4329293,0.694914566,1
192.168.20.211,176.103.130.130,45860,443,2020/3/29 9:53,126.445787,8713,68.90700123,15643,123.7130977,68794.64042,262.2873242,199.6393443,68.0,68,1.505669533,0.501889844,1.313805779,582.1675828,24.12814918,15.12876434,8.4320455,0.0,0.832643911,0.627017192,1.594852603,0.001347446,0.036707577,0.034306158,0.026632,1.3e-05,0.627185867,0.934225586,1.06999966,1
192.168.20.144,9.9.9.11,49684,443,2020/3/30 21:36,5.195464,1141,219.6146485,4634,891.9318852,402388.0875,634.3406715,288.75,72.0,68,1.025080102,0.347999127,2.19685081,5.914036257,2.431879162,2.76699985,4.89615,0.0,-2.626549275,1.137803183,0.878886626,0.008494816,0.092167327,0.047820571,0.015411,2.2e-05,1.054915198,0.518606461,1.927357297,1
192.168.20.144,176.103.130.130,39314,443,2020/3/28 18:44,120.425733,52567,436.5096951,119548,992.7114166,38746.92521,196.8423867,199.9012776,80.0,68,1.827369799,0.670085746,0.984697992,351.8060908,18.75649463,30.0857425,29.217051,0.0,0.138942514,1.604017333,0.623434659,0.000207747,0.014413429,0.029017677,0.0266975,0.026691,0.482919846,0.16142425,0.496712026,1
192.168.20.211,9.9.9.11,46402,443,2020/3/31 21:25,38.425146,12120,315.4184502,17143,446.1401396,26028.65616,161.3339895,159.0380435,159.5,68,-0.008590066,0.564283099,1.014436458,39.08408663,6.251726692,5.114492821,4.0982455,0.0,0.487663987,0.818092836,1.22235516,0.021647977,0.147132514,0.0374152,0.015207,4.5e-05,0.452820374,0.253990087,3.932426228,1
192.168.20.144,9.9.9.11,54140,443,2020/3/31 15:02,37.882302,7134,188.320129,11699,308.8249494,45829.51329,214.0782878,174.3796296,152.5,68,0.306611612,0.496919285,1.227656511,67.19988248,8.197553445,6.162788185,3.832497,0.0,0.852799997,0.751783837,1.330169592,0.000407152,0.020178016,0.023586154,0.016149,1.4e-05,1.105731195,1.168209702,0.855502595,1
192.168.20.205,9.9.9.11,44382,443,2020/3/31 14:40,33.393695,1807,54.11201126,4896,146.6145031,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,180.1409365,13.42165923,8.206499433,0.067731,0.0,1.819171898,0.611437028,1.635491398,0.000703089,0.026515833,0.018744333,0.015238,2e-05,0.396706378,0.706156713,1.414605275,1
192.168.20.144,9.9.9.11,41760,443,2020/3/31 13:05,2.31084,1085,469.5262329,4099,1773.813851,215000.8698,463.6818627,272.8421053,68.0,68,1.325318856,0.441772952,1.699451272,1.258580326,1.121864665,1.241946737,2.294674,0.0,-2.815118337,1.107037931,0.903311415,0.000540095,0.023239935,0.017765667,0.0078955,4e-06,1.274121445,0.764273497,1.308137532,1
192.168.20.210,9.9.9.11,50262,443,2020/3/31 17:21,34.073951,1807,53.03171329,4896,143.6874755,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.3705201,13.68833518,8.398188767,0.0641675,0.0,1.826523347,0.613528866,1.62991516,5.27158e-05,0.007260568,0.010325444,0.015312,4.5e-05,-2.060399045,1.415928469,0.70317241,1
192.168.20.144,1.1.1.1,58370,443,2020/3/27 13:33,75.535126,336,4.448261594,372,4.924861051,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,665.3736228,25.79483714,37.76773858,37.7675625,0.0,2.04789e-05,1.464158831,0.682986011,7.48e-07,0.000864903,0.0154295,0.015072,0.014978,1.24002313,0.522023723,0.056055168,1
8.8.4.4,192.168.20.205,443,39508,2020/3/19 21:37,106.519464,890683,8361.69247,555218,5212.36194,6504.481077,80.65036315,128.7075841,107.0,68,0.807470045,0.75272549,0.626617023,936.7732563,30.60675181,54.2709755,54.8741875,0.0,-0.059125385,1.773170046,0.563961704,6.12035e-05,0.007823268,0.000690237,3.2e-05,2.8e-05,0.252415123,0.084649669,11.33417569,1
192.168.20.207,9.9.9.11,48480,443,2020/3/31 19:38,34.126587,1875,54.94249982,4897,143.4951582,126666.8283,355.9028355,218.4516129,76.0,68,1.200762669,0.422732268,1.629206719,183.85342,13.55925588,8.137990516,0.072779,0.0,1.784436754,0.600179729,1.666167569,6.13327e-05,0.007831523,0.0096761,0.0153505,1.4e-05,-2.173676932,1.233744765,0.809367678,1
192.168.20.209,9.9.9.11,32770,443,2020/3/31 9:01,36.151976,23357,646.078101,32044,886.3692541,19517.83755,139.7062545,167.8818182,165.0,68,0.061883089,0.714941636,0.832170249,24.84347431,4.984322854,2.380404142,1.483695,0.0,0.539717732,0.477578241,2.09389774,0.000221171,0.014871804,0.014291947,0.013931,2.4e-05,0.072811609,0.959395806,1.040572334,1
192.168.20.144,8.8.4.4,55738,443,2020/3/31 0:26,107.653559,13996,130.0096358,30382,282.2201168,162492.704,403.1038378,199.0044843,138.0,68,0.454010693,0.324989425,2.025601781,275.9710023,16.61237497,5.266615664,2.042464,0.0,0.58224396,0.317029664,3.154278959,5.74701e-05,0.007580901,0.006425595,0.0027755,1.5e-05,1.444456996,0.845624433,1.179797493,1
8.8.4.4,192.168.20.144,443,51052,2020/3/31 18:16,58.715818,526,8.958403679,364,6.199351596,274.3055556,16.56217243,74.16666667,68.0,68,1.117003224,0.372334408,0.22331019,402.9673873,20.07404761,39.55951067,45.303473,0.0,-0.858416167,1.970679329,0.507439229,42.68531008,6.533399581,11.316301,15.0882025,0.000121,-1.731978025,1.732050805,0.577344097,1
1.1.1.1,192.168.20.144,443,53174,2020/4/1 4:11,120.816944,496,4.105384424,448,3.708089157,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,1254.603757,35.42038618,60.41046988,60.4243375,0.0,-0.001174546,1.705528267,0.586328599,0.000110404,0.01050735,15.08501975,15.0889605,15.057222,-1.125140981,2.645552894,0.000696542,1
192.168.20.207,9.9.9.11,53532,443,2020/3/31 17:37,33.66162,1740,51.69091684,4828,143.4274405,151651.0306,389.4239728,234.5714286,76.0,68,1.221584491,0.427737993,1.660150919,190.4543116,13.80051853,8.834093607,0.066581,0.0,1.905909388,0.640127658,1.562188396,5.1272e-05,0.007160446,0.0103,0.015249,4.3e-05,-2.073474073,1.432452588,0.695188973,1
192.168.20.207,9.9.9.11,50788,443,2020/3/31 2:32,34.069444,1807,53.03872878,4896,143.7064837,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.0743771,13.67751356,8.386462767,0.0645065,0.0,1.825322175,0.61315697,1.630903748,5.76788e-05,0.007594659,0.011049,0.016089,1.6e-05,-1.990872727,1.452731402,0.687361686,1
192.168.20.144,9.9.9.11,46552,443,2020/3/31 11:57,0.598446,1085,1813.029079,4031,6735.779001,224484.7284,473.7981937,284.2222222,72.0,68,1.343750726,0.456359321,1.666999118,0.079961486,0.28277462,0.308848111,0.307866,0.0,0.01041937,1.092205909,0.915578273,6.21033e-05,0.007880564,0.008807333,0.007957,1.3e-05,0.323707781,1.115952226,0.894773033,1
192.168.20.205,9.9.9.11,50078,443,2020/3/31 8:14,33.782299,1807,53.48955084,4828,142.9150811,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,187.9225801,13.7084857,8.582156966,0.069579,0.0,1.86291429,0.626047045,1.597324047,5.88543e-05,0.007671655,0.010958,0.015591,2e-05,-1.811734296,1.425768022,0.700096253,1
192.168.20.206,9.9.9.11,46902,443,2020/3/31 3:17,34.071557,1807,53.0354395,4828,141.701772,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,191.3010557,13.83116249,8.69041631,0.073149,0.0,1.869098274,0.628321468,1.591541992,5.93117e-05,0.007701408,0.011069778,0.016147,6.2e-05,-1.977776802,1.429320113,0.695714806,1
192.168.20.204,9.9.9.11,34068,443,2020/3/31 0:01,33.229602,1807,54.37922489,4897,147.3686022,141596.8489,376.2935674,223.4666667,76.0,68,1.175677817,0.413152602,1.683891262,177.8962401,13.33777493,8.105453667,0.063361,0.0,1.80886828,0.607706586,1.645530957,5.46457e-05,0.007392276,0.010493778,0.015329,3.1e-05,-1.962273495,1.415366284,0.704443705,1
176.103.130.130,192.168.20.208,443,39034,2020/3/29 10:49,74.496245,669,8.980318404,568,7.624545371,136.650519,11.68976129,72.76470588,68.0,68,1.222789524,0.407596508,0.160651529,625.7293734,25.01458321,52.80599859,60.415889,0.0,-0.912654472,2.111008532,0.473707228,55.67086743,7.461291271,8.615586714,15.077177,9e-06,-2.59804505,1.154703308,0.866022422,1
8.8.4.4,192.168.20.206,443,55940,2020/3/18 23:22,98.1985,939225,9564.555467,525677,5353.208043,10053.04488,100.2648736,136.4730762,107.0,68,0.881856481,0.682921882,0.734686111,802.4130521,28.32689627,49.15263576,49.2721615,12.48202,-0.012658543,1.294551136,0.576304726,1.66427e-06,0.001290064,0.000389747,3e-05,2.8e-05,0.836578615,0.280409848,3.310006724,1
192.168.20.207,9.9.9.11,45486,443,2020/3/31 2:09,33.520808,1875,55.93540585,4896,146.0585318,126668.8887,355.90573,218.4193548,76.0,68,1.200480994,0.422638194,1.629460586,177.5353898,13.32424068,7.953366,0.070482,0.0,1.774859263,0.596909512,1.675295803,6.31054e-05,0.007943893,0.0097809,0.016089,1.5e-05,-2.382245042,1.22935944,0.812184269,1
192.168.20.144,9.9.9.11,53274,443,2020/3/30 21:37,11.676699,985,84.35603247,3423,293.1479179,514035.3156,716.9625622,293.8666667,68.0,68,0.945098162,0.315032721,2.439754635,29.38463357,5.420759501,4.581081333,0.249083,0.0,2.397449102,0.845099535,1.183292569,15.95151423,3.993934681,2.010193,0.017202,4e-06,1.497013216,0.503310435,1.986841403,1
1.1.1.1,192.168.20.209,443,59382,2020/3/27 10:14,120.012889,353492,2945.450301,157859,1315.350387,15127.79255,122.9950916,144.7356354,87.0,56,1.408242427,0.721456721,0.849791354,1182.341302,34.38519016,60.08582862,59.289242,0.0,0.069499684,1.747433367,0.572267887,2.61e-08,0.000161687,4.44601e-05,3.7e-05,3e-06,0.138417021,0.256421379,3.636684915,1
192.168.20.144,176.103.130.130,58826,443,2020/4/1 12:00,24.028979,5076,211.2449305,12382,515.2944701,139724.5188,373.7974302,220.9873418,165.0,68,0.4493397,0.409278741,1.69148797,66.65790888,8.164429489,10.65294023,9.48834,0.0,0.427929556,1.304799097,0.766401511,1.440060745,1.20002531,0.49755219,0.026582,2.3e-05,1.177400643,0.414598914,2.411858159,1
192.168.20.208,8.8.4.4,44162,443,2020/3/18 14:36,91.867625,488933,5322.146948,914555,9955.139256,12571.03574,112.1206303,140.3488,107.0,68,0.89231036,0.64527643,0.798871314,701.7930546,26.49137699,46.01153086,46.076033,45.099181,-0.007304506,0.034439503,0.575755175,5.97304e-05,0.007728548,0.008683811,0.0147995,4.2e-05,-2.373934565,1.118167553,0.889994895,1
192.168.20.206,9.9.9.11,33658,443,2020/3/31 8:59,33.721594,1739,51.56932973,4759,141.1261876,322000.2222,567.4506342,240.6666667,76.0,68,0.87056031,0.304284913,2.35782812,195.3229209,13.97579768,9.187427111,0.062575,0.0,1.958711549,0.657381233,1.521187326,4.4221e-05,0.006649885,0.011651,0.015348,2.2e-05,-1.667848448,1.748752106,0.570756568,1
192.168.20.144,9.9.9.11,44912,443,2020/3/30 23:53,19.157007,985,51.41721773,3424,178.7335569,257242.1956,507.1904924,293.9333333,68.0,68,1.336381518,0.445460506,1.725529006,66.82256279,8.174506883,6.813459,0.694065,0.0,2.24578464,0.833500919,1.199758725,15.95912996,3.994887979,2.0105496,0.015428,0.000118,1.498255979,0.503251058,1.986963156,1
192.168.20.144,8.8.4.4,38132,443,2020/3/24 9:19,15.119326,136,8.995109967,136,8.995109967,0.0,0.0,68.0,68.0,68,-10.0,-10.0,0.0,57.03289475,7.552012629,7.55966775,7.5596725,0.0,-1.88691e-06,1.001013653,0.998987373,9.03e-11,9.5e-06,0.0153085,0.0153085,0.015299,0.0,1.0,0.00062057,1
192.168.20.144,9.9.9.11,58448,443,2020/3/23 18:02,90.058001,80719,896.3001522,114770,1274.400927,13917.30629,117.9716334,147.0948081,76.0,68,1.807929739,0.670456158,0.802010859,324.4259792,18.01182887,29.91490954,28.84816,0.0,0.177674829,1.660847977,0.602102067,1.36037e-05,0.003688321,0.016191946,0.0155475,0.015434,0.524178396,0.20549894,0.227787397,1
1.1.1.1,192.168.20.144,443,43540,2020/3/21 7:35,15.103897,124,8.209801749,56,3.707652403,8.0,2.828427125,60.0,62.0,62,-2.121320344,-0.707106781,0.047140452,50.64499032,7.116529373,10.06428867,15.088969,0.0,-2.118173088,1.414213044,0.70710704,0.0,0.0,15.088969,15.088969,15.088969,-10.0,-10.0,0.0,1
8.8.4.4,192.168.20.207,443,59412,2020/3/23 20:38,103.307131,486691,4711.107503,244393,2365.69342,6813.615387,82.54462664,126.3757995,107.0,68,0.704193608,0.707202902,0.653167988,942.5662802,30.70124232,52.21188528,52.878717,36.427291,-0.065160072,0.51413536,0.588012522,0.009462998,0.097277942,0.021958187,5.1e-05,3.2e-05,0.675606007,0.225397319,4.430144467,1
192.168.20.212,176.103.130.130,49688,443,2020/3/31 23:03,120.04095,27619,230.0798186,47682,397.2144506,35379.0096,188.0930876,171.9200913,165.0,68,0.110372339,0.552492878,1.094072753,1064.480223,32.62637313,64.29275624,62.057904,0.0,0.205495006,1.970576257,0.507465771,0.478400494,0.691665015,0.282550339,0.026072,1.1e-05,1.112438826,0.408491586,2.447935533,1
192.168.20.209,9.9.9.11,55320,443,2020/3/31 12:22,33.41809,1807,54.07250983,4897,146.5373994,141596.8489,376.2935674,223.4666667,76.0,68,1.175677817,0.413152602,1.683891262,179.9699724,13.41528876,8.1774903,0.070694,0.0,1.81288598,0.609564986,1.640514175,5.62785e-05,0.0075019,0.012595625,0.015537,2.9e-05,-1.176252085,1.675125733,0.595595658,1
192.168.20.204,9.9.9.11,59224,443,2020/3/31 9:18,0.370885,1153,3108.78035,4168,11237.98482,181998.9025,426.6132939,253.3809524,68.0,68,1.303622895,0.434540965,1.683683362,0.022652255,0.150506663,0.196244905,0.081216,0.0,2.292833476,1.303895133,0.766932842,0.000725761,0.02693995,0.020507,0.00187,8.1e-05,2.075393596,0.758204818,1.313695331,1
192.168.20.209,9.9.9.11,56168,443,2020/3/31 21:02,34.003298,1807,53.14190406,4828,141.9862273,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,190.3511552,13.79678061,8.651388172,0.062736,0.0,1.867533974,0.627058472,1.59474761,6.05058e-05,0.007778548,0.010862444,0.015294,2.3e-05,-1.70914496,1.393504802,0.716095568,1
192.168.20.144,9.9.9.11,37996,443,2020/3/31 10:03,0.824113,917,1112.711485,3803,4614.658427,678616.0556,823.7815582,393.3333333,76.0,68,1.155646167,0.394926701,2.094359894,0.120536307,0.347183392,0.336934,0.0881485,0.0,2.14974713,0.970478451,1.030419583,0.000529109,0.02300238,0.034710333,0.020755,0.01624,1.820072564,0.802974895,0.662695439,1
192.168.20.204,8.8.4.4,33316,443,2020/3/30 21:25,0.110385,1032,9349.096345,3635,32930.19885,270099.9648,519.7114246,291.6875,72.0,68,1.268131638,0.430407125,1.781740474,0.00112896,0.0336,0.070013,0.072133,0.0,-0.189285712,2.083720208,0.479910881,0.000152327,0.012342064,0.015114,0.024692,7e-06,-2.328135723,1.224025418,0.816598118,1
9.9.9.11,192.168.20.207,443,52290,2020/3/24 22:24,120.017301,245674,2046.988209,157212,1309.911144,11198.93108,105.8250022,157.0705653,174.0,68,-0.479927267,0.841677897,0.673741779,1107.748352,33.28285373,61.93665637,61.370686,0.0,0.051014589,1.860917843,0.537369236,2.72883e-06,0.001651918,0.000107716,3.9e-05,7e-06,0.124793252,0.060969174,15.33585389,1
192.168.20.205,176.103.130.130,58456,443,2020/3/21 22:00,120.367783,50647,420.7687368,220762,1834.062193,235191.9986,484.9659768,408.1338346,180.0,68,1.411236121,0.701356076,1.188252322,1210.431511,34.79125624,61.32857204,63.195649,0.0,-0.160995362,1.762758194,0.567292782,0.02015465,0.141967073,0.072625483,0.026506,0.026445,0.974581254,0.325290095,1.954783193,1
192.168.20.209,9.9.9.11,53054,443,2020/3/31 15:45,34.065565,1807,53.04476823,4829,141.7560519,145617.3151,381.5983688,228.8275862,76.0,68,1.20147987,0.42145774,1.667623975,189.3683451,13.76111715,8.018783483,0.070679,0.0,1.73273094,0.582713118,1.716110327,21.98014193,4.688298404,1.667239444,0.015284,1.7e-05,1.057071437,0.355613551,2.812012648,1
192.168.20.208,9.9.9.11,56810,443,2020/3/31 2:08,33.508546,1875,55.95587466,4897,146.141823,126666.8283,355.9028355,218.4516129,76.0,68,1.200762669,0.422732268,1.629206719,177.1509249,13.30980559,7.941840452,0.075809,0.0,1.772985652,0.596690943,1.675909466,8.05758e-05,0.008976404,0.0112944,0.0162255,5.2e-05,-1.648020678,1.252439122,0.794765934,1
192.168.20.207,9.9.9.11,55024,443,2020/3/31 6:20,33.748422,1807,53.54324418,4896,145.0734497,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,183.6156219,13.55048419,8.2834221,0.065129,0.0,1.819483271,0.61130082,1.635855813,5.26517e-05,0.007256148,0.010292889,0.015345,2.1e-05,-2.088757477,1.415611827,0.704967095,1
1.1.1.1,192.168.20.205,443,45366,2020/3/27 12:36,120.57639,316605,2625.762805,160019,1327.117191,10444.63774,102.1990104,133.5829596,87.0,56,1.3674191,0.759136114,0.765060235,1258.904154,35.48103935,60.11434101,60.2685195,0.0,-0.013036131,1.694266631,0.590225872,1.29e-08,0.000113561,3.74437e-05,3.3e-05,3e-06,0.117391502,0.303306005,3.032843681,1
192.168.20.144,8.8.4.4,41020,443,2020/3/25 10:17,119.692795,22556,188.4491042,44875,374.9181394,19742.41279,140.5076966,121.0610413,107.0,68,0.300219311,0.37763797,1.160635123,396.369601,19.90903315,29.08464653,28.158812,0.0,0.139509717,1.460876895,0.684520375,1.84942e-05,0.004300487,0.014572556,0.015368,0.015391,-0.554897753,-0.190314149,0.295108651,1
192.168.20.212,8.8.4.4,38832,443,2020/3/20 10:57,102.060518,494752,4847.633636,800554,7843.914725,6884.862664,82.97507254,129.5306,107.0,68,0.814603687,0.741555242,0.640582785,775.3574487,27.84524104,55.05337037,56.043145,47.017563,-0.106636674,0.288588178,0.50578631,0.000200402,0.014156339,0.009478525,0.01473,3.3e-05,-1.112888329,0.667229369,1.49351706,1
192.168.20.144,1.1.1.1,48922,443,2020/3/23 3:32,124.116752,14036,113.0870714,26592,214.2498863,28221.43573,167.9923681,132.3387622,87.0,62,0.809657535,0.418702129,1.269411662,443.3246643,21.0552764,31.31614922,31.208309,0.0,0.015365302,1.487330236,0.67234564,0.164035373,0.405012806,0.053234887,0.014977,0.014971,0.283382792,0.094475745,7.608033608,1
192.168.20.205,9.9.9.11,38922,443,2020/3/31 10:31,34.056967,2166,63.59932169,4829,141.7918395,141309.4056,375.9114331,233.1666667,84.0,68,1.190439983,0.439376545,1.612200571,186.230901,13.64664431,8.460574133,0.2962805,0.0,1.794791477,0.619974694,1.612969061,6.94862e-05,0.008335839,0.011713778,0.015512,9.4e-05,-1.366948941,1.393954153,0.711626892,1
192.168.20.144,9.9.9.11,50438,443,2020/3/30 21:37,6.937108,1314,189.4161083,3939,567.8158679,241573.3398,491.5011087,328.3125,76.0,68,1.540052477,0.529627493,1.497052682,9.974633803,3.158264366,2.701373938,0.4158255,0.0,2.1710169,0.855334964,1.169132611,0.000441468,0.021011132,0.027576,0.0155175,0.015301,1.721730185,0.584214123,0.761935447,1
192.168.20.211,9.9.9.11,59098,443,2020/3/30 22:04,33.37353,1807,54.1447069,4828,144.6655478,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,183.21952,13.53586052,8.430242241,0.065241,0.0,1.853964415,0.622808002,1.605631266,6.06269e-05,0.007786327,0.010888111,0.015442,2.7e-05,-1.754571507,1.394895407,0.715121884,1
192.168.20.144,9.9.9.11,41666,443,2020/3/30 23:53,4.517457,1153,255.2320919,4108,909.3611738,206228.3475,454.1237139,263.05,72.0,68,1.262101015,0.429508511,1.726377928,3.001210988,1.732400354,2.70338965,1.839056,0.0,1.496767732,1.560487819,0.640825252,0.17373032,0.416809692,0.179104429,0.015373,6.7e-05,1.178461765,0.429542383,2.327188086,1
192.168.20.144,8.8.4.4,54826,443,2020/3/30 21:25,0.121654,964,7924.112647,3567,29320.8608,652788.2296,807.953111,323.6428571,72.0,68,0.934371761,0.316408036,2.496434243,0.001447123,0.038041074,0.081104786,0.092645,0.0,-0.910085839,2.132031957,0.469036122,0.000140721,0.011862573,0.02014425,0.0249225,1.1e-05,-1.208401443,1.697207719,0.58888133,1
192.168.20.144,9.9.9.11,45488,443,2020/3/30 23:53,7.215617,1153,159.792295,4177,578.883275,381540.2494,617.6894442,253.8095238,68.0,68,0.902441472,0.300813824,2.433673232,7.82651852,2.797591557,4.461270381,3.128417,0.0,1.429286606,1.59468253,0.627084063,0.209782785,0.458020508,0.199701286,0.015356,2e-06,1.207447806,0.436005119,2.293528086,1
192.168.20.211,8.8.4.4,35760,443,2020/3/18 12:45,93.505736,492364,5265.602102,840478,8988.518095,8315.06603,91.18698389,133.2842,107.0,68,0.864735258,0.715937705,0.68415449,715.8191453,26.75479668,46.02833223,45.765335,0.0,0.029489728,1.720376828,0.581268001,9.51204e-05,0.009752971,0.008698258,0.014783,3.9e-05,-1.871657889,0.887858532,1.121255592,1
192.168.20.212,9.9.9.11,60438,443,2020/3/31 11:14,34.273478,1883,54.94044112,4897,142.8801594,137708.077,371.0903893,218.7096774,76.0,68,1.153705525,0.406126598,1.696725969,175.1330519,13.23378449,8.844604677,1.086257,0.0,1.758759413,0.668335251,1.496255058,4.41457e-05,0.00664422,0.011528875,0.015183,2.3e-05,-1.649911452,1.731711871,0.576311236,1
192.168.20.209,1.1.1.1,59256,443,2020/3/27 0:56,120.018728,165847,1381.842674,396593,3304.425956,17939.12605,133.9370227,151.641952,87.0,56,1.447888359,0.714081514,0.883245177,1219.652571,34.92352461,59.8900632,59.162786,0.0,0.062474554,1.714891721,0.583127196,0.000426061,0.020641237,0.014259815,0.014904,0.014894,-0.093625879,-0.030724159,1.447510852,1
192.168.20.205,9.9.9.11,33520,443,2020/3/31 11:35,34.085421,1807,53.01386772,4896,143.6391236,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.3371525,13.6871163,8.3957365,0.06534,0.0,1.825891514,0.613404337,1.630246054,5.18827e-05,0.007202965,0.010363778,0.015302,2.4e-05,-2.056745511,1.435489033,0.69501349,1
192.168.20.204,9.9.9.11,47946,443,2020/3/30 21:20,33.388495,1874,56.12711804,4965,148.7039173,123395.0771,351.2763544,213.71875,76.0,68,1.176157304,0.414826527,1.643638447,172.0412121,13.11644815,7.647527031,0.066228,0.0,1.73399817,0.583048623,1.715122823,0.000290752,0.017051459,0.0139214,0.015226,5e-06,-0.229528752,0.816141328,1.224837913,1
192.168.20.205,9.9.9.11,34854,443,2020/3/31 16:38,34.074595,1874,54.99698529,4896,143.6847599,126670.5598,355.9080778,218.3870968,76.0,68,1.200201167,0.42254477,1.629712025,183.5688222,13.54875722,8.129905097,0.065343,0.0,1.785675682,0.600048031,1.666533257,5.60364e-05,0.007485746,0.0094005,0.0152715,5e-06,-2.352871693,1.255118719,0.796313607,1
8.8.4.4,192.168.20.144,443,55042,2020/3/20 3:52,45.312074,272,6.002815055,204,4.502111292,0.0,0.0,68.0,68.0,68,-10.0,-10.0,0.0,242.0055029,15.55652605,25.88194457,30.183063,0.0,-0.829449663,1.663735495,0.601057081,1.48e-08,0.000121673,15.07893467,15.078985,15.078767,-1.241035342,1.378014961,8.06905e-06,1
192.168.20.144,9.9.9.11,55278,443,2020/3/31 4:01,34.088423,6527,191.4726299,9084,266.4834334,297610.7744,545.537143,273.877193,151.0,68,0.675722238,0.377384374,1.991904244,96.29347677,9.812923966,4.767213667,0.085986,0.0,1.431141528,0.485809702,2.058419163,6.29397e-05,0.007933454,0.008092643,0.0077935,7.2e-05,0.113119523,1.010989977,0.980329235,1
192.168.20.211,9.9.9.11,43126,443,2020/3/30 23:34,34.073742,1806,53.00269046,4896,143.6883569,141504.84,376.1712908,223.4,76.0,68,1.175528305,0.413109676,1.683846422,187.1604787,13.68066076,8.389911133,0.0662245,0.0,1.825281713,0.613267976,1.630608541,5.47643e-05,0.007400293,0.010540667,0.015341,3.5e-05,-1.946004153,1.419628565,0.702070634,1
1.1.1.1,192.168.20.209,443,59418,2020/3/27 12:57,120.054908,490143,4082.656912,184048,1533.031869,23131.34692,152.0899304,162.7301472,87.0,56,1.493790162,0.701756829,0.934614348,1176.941734,34.30658442,60.72196877,60.924729,0.0,-0.017730728,1.769980014,0.564978131,1.5e-09,3.87355e-05,4.14067e-05,4.3e-05,3e-06,-0.123402221,0.991511224,0.935489031,1
192.168.20.205,9.9.9.11,44868,443,2020/3/31 10:49,33.971257,1739,51.19033423,4760,140.1184537,322210.6529,567.6360215,240.7037037,76.0,68,0.870471733,0.304250782,2.35823551,198.2879624,14.08147586,9.286317519,0.066723,0.0,1.964196355,0.659470471,1.516368122,0.000433316,0.020816246,0.021226,0.015598,7e-06,0.811097251,1.019348056,0.980695661,1
176.103.130.130,192.168.20.205,443,58136,2020/3/20 14:17,110.202627,217999,1978.165185,45717,414.8449202,263100.7714,512.9334961,427.4165316,180.0,68,1.447067896,0.700707859,1.200078748,1004.931385,31.70065275,55.43383202,52.374296,0.0,0.289540034,1.748665318,0.571864719,0.095186968,0.308523854,0.126547482,0.000589,2.5e-05,1.224785184,0.410089788,2.43800864,1
192.168.20.204,176.103.130.130,38076,443,2020/3/29 0:38,126.443407,8572,67.79317485,15643,123.7154263,104588.1316,323.4008837,201.7916667,68.0,68,1.241106689,0.41370223,1.602647369,596.0487595,24.41410984,15.79906073,9.318405,0.0,0.796341432,0.647128273,1.545288689,0.004830676,0.069503064,0.0408135,0.0266045,8e-06,0.613311088,0.58710361,1.702943005,1
